,input,label
176,Question: Vernell tells the truth. Fidel says Vernell tells the truth. Amberly says Fidel lies. Lorine says Amberly lies. Elanor says Lorine lies. Does Elanor tell the truth?,No
45,Question: Sima tells the truth. Yoland says Sima lies. Amberly says Yoland tells the truth. Inga says Amberly lies. Alexis says Inga tells the truth. Does Alexis tell the truth?,Yes
55,Question: Kandi tells the truth. Alejandro says Kandi tells the truth. Millicent says Alejandro lies. Shalonda says Millicent lies. Conception says Shalonda lies. Does Conception tell the truth?,No
10,Question: Jerry lies. Millicent says Jerry tells the truth. Sal says Millicent tells the truth. Amberly says Sal tells the truth. Shenna says Amberly lies. Does Shenna tell the truth?,Yes
30,Question: Kandi tells the truth. Michaela says Kandi lies. Vernell says Michaela lies. Antwan says Vernell tells the truth. Sal says Antwan lies. Does Sal tell the truth?,No
120,Question: Elanor lies. Dallas says Elanor tells the truth. Fletcher says Dallas lies. Jamey says Fletcher tells the truth. Delfina says Jamey lies. Does Delfina tell the truth?,No
201,Question: Jamey tells the truth. Michael says Jamey lies. Sherrie says Michael lies. Bernita says Sherrie lies. Amberly says Bernita tells the truth. Does Amberly tell the truth?,No
33,Question: Jerry lies. Helene says Jerry lies. Alexis says Helene tells the truth. Sherrie says Alexis tells the truth. Michael says Sherrie tells the truth. Does Michael tell the truth?,Yes
141,Question: Jerry lies. Gwenn says Jerry lies. Fidel says Gwenn lies. Millicent says Fidel tells the truth. Lorine says Millicent tells the truth. Does Lorine tell the truth?,No
219,Question: Maybelle lies. Crista says Maybelle tells the truth. Bernita says Crista lies. Kandi says Bernita tells the truth. Delbert says Kandi tells the truth. Does Delbert tell the truth?,Yes
25,Question: Amberly tells the truth. Jamey says Amberly tells the truth. Shalonda says Jamey lies. Antwan says Shalonda tells the truth. Alejandro says Antwan lies. Does Alejandro tell the truth?,Yes
111,Question: Gwenn tells the truth. Andree says Gwenn tells the truth. Yoland says Andree lies. Sal says Yoland lies. Crista says Sal lies. Does Crista tell the truth?,No
18,Question: Shalonda tells the truth. Alexis says Shalonda tells the truth. Christie says Alexis lies. Inga says Christie tells the truth. Crista says Inga tells the truth. Does Crista tell the truth?,No
196,Question: Sal tells the truth. Alejandro says Sal tells the truth. Raymond says Alejandro lies. Conception says Raymond lies. Elanor says Conception lies. Does Elanor tell the truth?,No
180,Question: Jerry tells the truth. Jaymie says Jerry tells the truth. Elanor says Jaymie tells the truth. Helene says Elanor tells the truth. Sherrie says Helene tells the truth. Does Sherrie tell the truth?,Yes
159,Question: Elanor lies. Millicent says Elanor tells the truth. Millie says Millicent lies. Michaela says Millie tells the truth. Kandi says Michaela lies. Does Kandi tell the truth?,No
118,Question: Vernell lies. Michael says Vernell lies. Dallas says Michael lies. Shalonda says Dallas tells the truth. Jamey says Shalonda lies. Does Jamey tell the truth?,Yes
96,Question: Sima tells the truth. Teressa says Sima tells the truth. Vina says Teressa lies. Crista says Vina lies. Phoebe says Crista tells the truth. Does Phoebe tell the truth?,Yes
108,Question: Shaunda lies. Ryan says Shaunda tells the truth. Shalonda says Ryan lies. Bernita says Shalonda lies. Michaela says Bernita tells the truth. Does Michaela tell the truth?,No
185,Question: Leda lies. Millicent says Leda tells the truth. Rashida says Millicent lies. Maybelle says Rashida tells the truth. Shaunda says Maybelle lies. Does Shaunda tell the truth?,No
222,Question: Teressa lies. Michael says Teressa tells the truth. Fidel says Michael tells the truth. Leda says Fidel lies. Lorine says Leda lies. Does Lorine tell the truth?,No
16,Question: Ka lies. Christie says Ka tells the truth. Jerry says Christie lies. Crista says Jerry lies. Yoland says Crista tells the truth. Does Yoland tell the truth?,No
146,Question: Audrie tells the truth. Ryan says Audrie lies. Rashida says Ryan lies. Fletcher says Rashida tells the truth. Shaunda says Fletcher tells the truth. Does Shaunda tell the truth?,Yes
69,Question: Phoebe tells the truth. Jamey says Phoebe lies. Audrie says Jamey tells the truth. Michaela says Audrie lies. Vina says Michaela lies. Does Vina tell the truth?,No
173,Question: Audrie lies. Jerry says Audrie tells the truth. Alejandro says Jerry lies. Jaymie says Alejandro lies. Lorine says Jaymie tells the truth. Does Lorine tell the truth?,No
38,Question: Maybelle lies. Jamey says Maybelle tells the truth. Phoebe says Jamey lies. Willian says Phoebe lies. Shalonda says Willian lies. Does Shalonda tell the truth?,Yes
132,Question: Maybelle tells the truth. Osvaldo says Maybelle lies. Kandi says Osvaldo lies. Jerry says Kandi lies. Alejandro says Jerry lies. Does Alejandro tell the truth?,Yes
225,Question: Sherrie lies. Elanor says Sherrie tells the truth. Michael says Elanor tells the truth. Sima says Michael tells the truth. Shaunda says Sima lies. Does Shaunda tell the truth?,Yes
238,Question: Millie lies. Andree says Millie lies. Michaela says Andree lies. Leda says Michaela tells the truth. Shenna says Leda lies. Does Shenna tell the truth?,Yes
119,Question: Jim tells the truth. Ryan says Jim tells the truth. Millicent says Ryan tells the truth. Audrie says Millicent tells the truth. Elanor says Audrie tells the truth. Does Elanor tell the truth?,Yes
136,Question: Ka lies. Lorine says Ka tells the truth. Sal says Lorine lies. Amberly says Sal lies. Conception says Amberly lies. Does Conception tell the truth?,Yes
66,Question: Sima tells the truth. Michaela says Sima lies. Leda says Michaela tells the truth. Fletcher says Leda lies. Vina says Fletcher tells the truth. Does Vina tell the truth?,Yes
217,Question: Michael lies. Jerry says Michael tells the truth. Delbert says Jerry tells the truth. Sima says Delbert lies. Alexis says Sima lies. Does Alexis tell the truth?,No
154,Question: Sherrie tells the truth. Kandi says Sherrie tells the truth. Conception says Kandi tells the truth. Michael says Conception tells the truth. Christie says Michael tells the truth. Does Christie tell the truth?,Yes
168,Question: Andree lies. Rashida says Andree tells the truth. Amberly says Rashida lies. Tamika says Amberly lies. Leda says Tamika lies. Does Leda tell the truth?,Yes
229,Question: Kristian tells the truth. Jamey says Kristian tells the truth. Millicent says Jamey lies. Fidel says Millicent lies. Tamika says Fidel lies. Does Tamika tell the truth?,No
233,Question: Fidel tells the truth. Teressa says Fidel tells the truth. Willian says Teressa tells the truth. Conception says Willian tells the truth. Bernita says Conception lies. Does Bernita tell the truth?,No
156,Question: Antwan tells the truth. Jaymie says Antwan tells the truth. Maybelle says Jaymie tells the truth. Alexis says Maybelle lies. Millicent says Alexis lies. Does Millicent tell the truth?,Yes
117,Question: Teressa tells the truth. Vernell says Teressa lies. Sherrie says Vernell tells the truth. Tamika says Sherrie lies. Millicent says Tamika tells the truth. Does Millicent tell the truth?,Yes
84,Question: Audrie lies. Jaymie says Audrie tells the truth. Phoebe says Jaymie lies. Conception says Phoebe tells the truth. Michael says Conception lies. Does Michael tell the truth?,No
125,Question: Millicent tells the truth. Vernell says Millicent lies. Tamika says Vernell tells the truth. Osvaldo says Tamika tells the truth. Shenna says Osvaldo lies. Does Shenna tell the truth?,Yes
167,Question: Shenna tells the truth. Antwan says Shenna lies. Tamika says Antwan lies. Elanor says Tamika lies. Rashida says Elanor tells the truth. Does Rashida tell the truth?,No
245,Question: Alexis tells the truth. Amberly says Alexis tells the truth. Andree says Amberly tells the truth. Vina says Andree tells the truth. Helene says Vina tells the truth. Does Helene tell the truth?,Yes
109,Question: Alexis tells the truth. Shenna says Alexis tells the truth. Yoland says Shenna tells the truth. Ka says Yoland tells the truth. Inga says Ka tells the truth. Does Inga tell the truth?,Yes
172,Question: Antwan lies. Jerry says Antwan tells the truth. Delfina says Jerry lies. Conception says Delfina lies. Bernita says Conception tells the truth. Does Bernita tell the truth?,No
234,Question: Jerry tells the truth. Lorine says Jerry lies. Shenna says Lorine lies. Gwenn says Shenna lies. Shaunda says Gwenn lies. Does Shaunda tell the truth?,Yes
73,Question: Jamey tells the truth. Raymond says Jamey lies. Audrie says Raymond lies. Michaela says Audrie lies. Rashida says Michaela lies. Does Rashida tell the truth?,Yes
158,Question: Jim lies. Yoland says Jim lies. Willian says Yoland tells the truth. Delbert says Willian lies. Shalonda says Delbert tells the truth. Does Shalonda tell the truth?,No
115,Question: Yoland tells the truth. Michaela says Yoland tells the truth. Sima says Michaela tells the truth. Shaunda says Sima tells the truth. Osvaldo says Shaunda lies. Does Osvaldo tell the truth?,No
75,Question: Leda tells the truth. Shalonda says Leda lies. Shenna says Shalonda tells the truth. Christie says Shenna lies. Crista says Christie tells the truth. Does Crista tell the truth?,Yes
237,Question: Jaymie lies. Jamey says Jaymie tells the truth. Sal says Jamey lies. Amberly says Sal lies. Jerry says Amberly tells the truth. Does Jerry tell the truth?,No
82,Question: Elanor lies. Tamika says Elanor lies. Ka says Tamika tells the truth. Shaunda says Ka lies. Conception says Shaunda lies. Does Conception tell the truth?,Yes
29,Question: Shalonda lies. Jaymie says Shalonda tells the truth. Raymond says Jaymie lies. Audrie says Raymond lies. Sherrie says Audrie lies. Does Sherrie tell the truth?,Yes
126,Question: Amberly lies. Shalonda says Amberly tells the truth. Helene says Shalonda tells the truth. Sima says Helene tells the truth. Christie says Sima tells the truth. Does Christie tell the truth?,No
79,Question: Kristian tells the truth. Dallas says Kristian tells the truth. Osvaldo says Dallas lies. Millie says Osvaldo tells the truth. Vina says Millie tells the truth. Does Vina tell the truth?,No
86,Question: Jamey lies. Raymond says Jamey lies. Ka says Raymond lies. Bernita says Ka tells the truth. Teressa says Bernita lies. Does Teressa tell the truth?,Yes
5,Question: Vernell tells the truth. Kandi says Vernell tells the truth. Alexis says Kandi tells the truth. Sima says Alexis lies. Phoebe says Sima tells the truth. Does Phoebe tell the truth?,No
56,Question: Millicent tells the truth. Millie says Millicent tells the truth. Michael says Millie tells the truth. Antwan says Michael lies. Alexis says Antwan tells the truth. Does Alexis tell the truth?,No
186,Question: Rashida lies. Osvaldo says Rashida tells the truth. Sherrie says Osvaldo tells the truth. Gwenn says Sherrie tells the truth. Jerry says Gwenn lies. Does Jerry tell the truth?,Yes
231,Question: Lorine lies. Amberly says Lorine lies. Fletcher says Amberly lies. Millie says Fletcher tells the truth. Antwan says Millie lies. Does Antwan tell the truth?,Yes
170,Question: Alejandro lies. Bernita says Alejandro lies. Andree says Bernita tells the truth. Sima says Andree tells the truth. Inga says Sima tells the truth. Does Inga tell the truth?,Yes
65,Question: Jim lies. Ka says Jim lies. Jerry says Ka tells the truth. Fletcher says Jerry tells the truth. Kandi says Fletcher lies. Does Kandi tell the truth?,No
140,Question: Lorine tells the truth. Michaela says Lorine lies. Millicent says Michaela tells the truth. Fletcher says Millicent tells the truth. Shaunda says Fletcher tells the truth. Does Shaunda tell the truth?,No
124,Question: Willian tells the truth. Phoebe says Willian lies. Alejandro says Phoebe lies. Lorine says Alejandro tells the truth. Christie says Lorine tells the truth. Does Christie tell the truth?,Yes
213,Question: Teressa lies. Sal says Teressa tells the truth. Delbert says Sal tells the truth. Tamika says Delbert tells the truth. Gwenn says Tamika tells the truth. Does Gwenn tell the truth?,No
148,Question: Willian tells the truth. Michaela says Willian tells the truth. Sima says Michaela lies. Inga says Sima tells the truth. Audrie says Inga lies. Does Audrie tell the truth?,Yes
31,Question: Audrie lies. Sherrie says Audrie lies. Willian says Sherrie tells the truth. Conception says Willian tells the truth. Gwenn says Conception lies. Does Gwenn tell the truth?,No
12,Question: Millie tells the truth. Millicent says Millie lies. Phoebe says Millicent tells the truth. Sherrie says Phoebe lies. Raymond says Sherrie tells the truth. Does Raymond tell the truth?,Yes
35,Question: Andree tells the truth. Audrie says Andree tells the truth. Jerry says Audrie lies. Helene says Jerry lies. Bernita says Helene tells the truth. Does Bernita tell the truth?,Yes
28,Question: Ryan lies. Kristian says Ryan lies. Teressa says Kristian tells the truth. Amberly says Teressa tells the truth. Jamey says Amberly tells the truth. Does Jamey tell the truth?,Yes
42,Question: Jaymie tells the truth. Millicent says Jaymie lies. Millie says Millicent tells the truth. Vina says Millie lies. Leda says Vina tells the truth. Does Leda tell the truth?,Yes
218,Question: Sal lies. Kristian says Sal lies. Helene says Kristian lies. Inga says Helene tells the truth. Michael says Inga tells the truth. Does Michael tell the truth?,No
22,Question: Sima lies. Millie says Sima tells the truth. Jerry says Millie tells the truth. Vina says Jerry lies. Maybelle says Vina tells the truth. Does Maybelle tell the truth?,Yes
93,Question: Sima tells the truth. Jim says Sima lies. Gwenn says Jim tells the truth. Phoebe says Gwenn tells the truth. Rashida says Phoebe lies. Does Rashida tell the truth?,Yes
212,Question: Tamika lies. Jerry says Tamika tells the truth. Delbert says Jerry tells the truth. Leda says Delbert tells the truth. Willian says Leda lies. Does Willian tell the truth?,Yes
101,Question: Leda tells the truth. Vina says Leda lies. Delfina says Vina tells the truth. Alejandro says Delfina lies. Shaunda says Alejandro tells the truth. Does Shaunda tell the truth?,Yes
